canonical_family,symbol,date,value,source,unit,frequency,description,route,vdf_mapping_gate,vdf_mapping_policy,vdf_target_table,vdf_seeded_at,vdf_original_row_hash,_vdf_overlap_existing,_vdf_dryrun_action,_vdf_dryrun_policy,_vdf_dryrun_at,_vdf_smart_remap_gate,_vdf_smart_remap_policy,_vdf_smart_remap_at,_vdf_smart_row_hash
VDF_Global_Commodity,STEEL,2026-02-21,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,5cfbb675a90114b7,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,9de92895bf0db94c
VDF_Global_Commodity,STEEL,2026-02-22,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,29a946d4ec5fc967,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,59b3b8ced0f6cc3a
VDF_Global_Commodity,STEEL,2026-02-23,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,5a4173ed26210734,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,5b41413cd23c6418
VDF_Global_Commodity,STEEL,2026-02-24,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,ab0f0604f90466da,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,2c4d77e407515dc7
VDF_Global_Commodity,STEEL,2026-02-25,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,6f0de1fbd6f8e642,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,031a6ce559982175
VDF_Global_Commodity,STEEL,2026-02-26,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,4ccc40fde45d0d50,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,8fbccf00ec1579c4
VDF_Global_Commodity,STEEL,2026-02-27,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,c8d504cadb0d14b0,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,bf936d3f3cd28851
VDF_Global_Commodity,STEEL,2026-02-28,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,818e7385d2662293,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,acdc4d32390b96ce
VDF_Global_Commodity,STEEL,2026-03-01,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,7eadaffe5daf8a4b,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,9e76d699e14af2a9
VDF_Global_Commodity,STEEL,2026-03-02,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,2c54d68a43122383,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,be002b349dfb4186
VDF_Global_Commodity,STEEL,2026-03-03,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,37cc186309da4a00,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,d51120d41f689956
VDF_Global_Commodity,STEEL,2026-03-04,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,e78cd7920e51fb44,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,c54f739f8ac5925f
VDF_Global_Commodity,STEEL,2026-03-05,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,cc271d0008d7b055,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,27894e27fa930ed4
VDF_Global_Commodity,STEEL,2026-03-06,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,f3db4b934b23abba,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,e00096a940d7731c
VDF_Global_Commodity,STEEL,2026-03-07,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,9735c7ec5b93b9c9,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,ea39b3325ae70dbe
VDF_Global_Commodity,STEEL,2026-03-08,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,16163911df5494d9,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,016fb1f9110fc57b
VDF_Global_Commodity,STEEL,2026-03-09,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,9060518e291d820e,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,284e582d0ecfb200
VDF_Global_Commodity,STEEL,2026-03-10,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,0dc12c7d35aa244d,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,6b52dd89ef08185b
VDF_Global_Commodity,STEEL,2026-03-11,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,7d625341a2355380,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,299657c34ffc9e18
VDF_Global_Commodity,STEEL,2026-03-12,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,7b8bcd717565f003,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,0f518fc4685d1761
VDF_Global_Commodity,STEEL,2026-03-13,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,d8158ab27228fcd8,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,12f2644b04258731
VDF_Global_Commodity,STEEL,2026-03-14,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,9515ee2246024c2c,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,5739c7e9a6d1fb07
VDF_Global_Commodity,STEEL,2026-03-15,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,55637629d191fee0,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,16764ec233f85186
VDF_Global_Commodity,STEEL,2026-03-16,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,65e78a49600b4b8e,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,6de7ca9740aa23ff
VDF_Global_Commodity,STEEL,2026-03-17,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,f297d35138322f27,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,62cc78937452b5ff
VDF_Global_Commodity,STEEL,2026-03-18,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,0a79a3ad51296d62,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,99d96805cc1e2c04
VDF_Global_Commodity,STEEL,2026-03-19,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,504a312dd35f7fe1,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,b0bccc19513e428f
VDF_Global_Commodity,STEEL,2026-03-20,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,29825bdde4c72258,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,0c0b249df32dd72b
VDF_Global_Commodity,STEEL,2026-03-21,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,18dee12bdc0d7b13,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,54b3bc7459c0dc95
VDF_Global_Commodity,STEEL,2026-03-22,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,e23a26fa81f19fd1,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,225d7d796bbabc7b
VDF_Global_Commodity,STEEL,2026-03-23,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,20767ebf681798b3,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,7a3584c81283efde
VDF_Global_Commodity,STEEL,2026-03-24,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,0dc0dd9f540e1006,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,b657f7bcff0b825e
VDF_Global_Commodity,STEEL,2026-03-25,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,aba9ec3be54be9d2,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,97bdcdabe73f6917
VDF_Global_Commodity,STEEL,2026-03-26,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,0558c7458ebc271e,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,1e0eb8be1f2f130b
VDF_Global_Commodity,STEEL,2026-03-27,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,8f195ae7e1656edb,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,95a6419b8992566b
VDF_Global_Commodity,STEEL,2026-03-28,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,22f4ae66b6e10323,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,52443c17a4c9a8ff
VDF_Global_Commodity,STEEL,2026-03-29,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,1fbb5c414b48cb93,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,7fe8a45928f20296
VDF_Global_Commodity,STEEL,2026-03-30,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,2b1fe75b192afdcb,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,7f4fcfb1fbe7b6b2
VDF_Global_Commodity,STEEL,2026-03-31,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,16784e29a87f3a4b,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,c9c3bc8c45efb9bb
VDF_Global_Commodity,STEEL,2026-04-01,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,cf33135c5c7ab500,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,2e6383f76f828bcb
VDF_Global_Commodity,STEEL,2026-04-02,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,f925c35ef6aff307,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,63ad5e40fff1980c
VDF_Global_Commodity,STEEL,2026-04-03,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,39ea2aef5d269449,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,c37bd123d4481048
VDF_Global_Commodity,STEEL,2026-04-04,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,b4508a30ad89a0ae,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,98a03082f807f53c
VDF_Global_Commodity,STEEL,2026-04-05,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,535111e4c7f8caf3,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,238202a4e3011380
VDF_Global_Commodity,STEEL,2026-04-06,2026,stock_hk_hot_rank_detail_em,,,STEEL,,v027.7,PREVIEW_ONLY_NO_DATABASE_WRITE,VDF_Global_Commodity_AkShare_Candidate,2026-06-10 14:58:16,43b935b20ec867ab,False,ADD_CANDIDATE,DRYRUN_ONLY_NO_DATABASE_WRITE,2026-06-10 22:07:05,v027.8.1.1,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE,2026-06-10 22:15:01,3f14e533e144564b
